tsne_4,tsne_0,tsne_1,tsne_3,tsne_2,phrase,label
0.43442641030975343,0.7721547502903481,0.4613513714478355,0.545671897392477,0.6031872887823347,3d computer graphics,cs
0.3939256902875463,0.664994171696514,0.36284621086265484,0.3995175567841645,0.504934870927751,3d core graphics system,cs
0.43221040694892754,0.44227857747071964,0.23548694723467914,0.5385112116162343,0.3545922789125574,Gradient boosting,cs
0.30091836481324175,0.5234877237082644,0.27510689113732256,0.2700680594095885,0.26771020369137233,Node Link,cs
0.12375628975650035,0.7018446668111537,0.29694767039110054,0.5125549994494648,0.3971795255075666,Object Oriented Programming,cs
0.23081151327234,0.35077218998712745,0.5904309678224462,0.3092970741804117,0.22387204553132703,Singleton pattern,cs
0.4276014826855052,0.6786060108503007,0.8201653662276314,0.4042615158732613,0.4380267462380563,abstract algebra,cs
0.23297233818858876,0.5350572200026958,0.856276084823365,0.5915508564706394,0.3488399212789659,abstract data structures,cs
0.2067705841295025,0.47365417198717774,0.8621235125898852,0.47114880350473193,0.3098956571142264,abstract data type,cs
0.20037672618468982,0.515566428660926,0.8623952223905871,0.47331985390273,0.36451473887293234,abstract graphical data type,cs
0.3171924503458364,0.47280947072137475,0.8422670198862432,0.5646317985283644,0.378145446078932,abstract machines,cs
0.2476617042976114,0.39716527842171023,0.47412329502756734,0.2870606150576813,0.4105495434954543,acoustic model,cs
0.44137388582681086,0.40867460957921403,0.0496250398407514,0.5960628976169643,0.4561588077729195,active networking,cs
0.33053491992895156,0.5430858536455242,0.3761215120509974,0.3572095907857073,0.4468489689554208,adaptive huffman coding,cs
0.20346472102221813,0.5678471302462205,0.3083852467719858,0.3817706995972432,0.40420309539785526,adaptive predictive coding,cs
0.25952452272391857,0.42632126062403913,0.4124160045555338,0.25436322921150634,0.15295432986942892,adjacency list,cs
0.21991638273660868,0.6023608472351724,0.33051920509852567,0.2575778192089909,0.17282593574875935,adjacency list data structure,cs
0.33977157885947984,0.3079350068067629,0.3541277870297479,0.5075264474335298,0.3726199553656422,adjacent vertices,cs
0.4632681207611721,0.6295693090567238,0.17988776980993074,0.5526383659833224,0.5377095147922928,advanced computing environment,cs
0.2906692455567877,0.7748503748992734,0.2983646931320929,0.4934663660809976,0.4729149171048911,affective computing,cs
0.44360219442942533,0.6948587323698275,0.38917832539784086,0.4615842732194697,0.38399641778796945,algebraic theories,cs
0.22114295600636133,0.6805178541852711,0.32424342824584357,0.49135108586097415,0.42976428100947833,algorithmic assignment,cs
0.3118051811906663,0.8610436515285658,0.43703772111030953,0.6378157962780953,0.42240551397572507,algorithmic complexity theory,cs
0.20426683426026063,0.7661437677405396,0.3007781498460693,0.47785232443751824,0.4776302827103101,algorithmic design,cs
0.23386596127941217,0.83837176710357,0.3125108375485309,0.4489898623421353,0.4748889288884384,algorithmic information theory,cs
0.4067162351288854,0.5521436908644255,0.6858492525909151,0.23646049325332147,0.4276746378615534,analog filters,cs
0.525614668588371,0.5431988976950303,0.7091889298679165,0.21267157761252203,0.4815152830613111,analog recording,cs
0.47943255128657836,0.43415314090281965,0.6996975918664318,0.24515990862987014,0.4205009404832269,analog signal,cs
0.526648148229321,0.6157418157461632,0.6002956636927255,0.24186985106043474,0.3949004287667059,analog-to-digital converter,cs
0.4845777110815598,0.5543420307656699,0.7034511163080128,0.7089695750642182,0.15592822305927764,application crashing,cs
0.2207424925814724,0.7934380544921923,0.18443985949876587,0.44011984195727927,0.3887918446862075,application programming interface,cs
0.21602010164128793,0.7866539165847259,0.20327011214125743,0.45848921468628295,0.3638451157109862,application programming interfaces,cs
0.3324804234305496,0.7491235834025018,0.4158677105715595,0.3797033013045061,0.5262789525056242,applied mathematics,cs
0.17901265803150718,0.6153127893572552,0.4586743363527723,0.405629597425978,0.43598173927727074,approximation algorithms,cs
0.48082422102750505,0.36664410757307614,0.4735728839224378,0.09159638778758301,0.2776640382717323,arnoldi iteration,cs
0.42416799721127074,0.5279148082388098,0.3843570906102706,0.21981868843477972,0.20336770256682618,array list,cs
0.4458553176582617,0.7884116879880689,0.5138980967703669,0.41640212255491627,0.5592195809841555,artificial bee colony algorithm,cs
0.2873124045495392,0.4682322981511516,0.800645639485949,0.5686246531518788,0.3529247417130587,artificial consciousness,cs
0.32391315974427876,0.7082617406252854,0.5254340681362518,0.6817109107027529,0.503803332722849,artificial intelligence,cs
0.24902427229477866,0.5854408466854176,0.5232733084667086,0.6429707421312458,0.570934023010386,artificial intelligent agents,cs
0.3019243699288325,0.7483889711903546,0.46865710469802824,0.567406568564021,0.4594129641685376,artificial neural network,cs
